listing_id,country,city,zone_id,zone_name,level,property_type,class,bedrooms,surface_m2,price_total_eur,price_eur_m2,price_eur_m2_basis,currency,buyer_domicile,dom_days,gross_yield_pct,lat,lon,as_of,calibrated_on,price_confidence,surface_confidence,eur_m2_confidence,position_confidence,yield_confidence,synthetic
PT-arcozelo-0000,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T4,apartment,4,148,286285,1934,bati_habitable,EUR,nacional,89,5.25,41.12477,-8.60607,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0083,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T4,apartment,4,169,248820,1472,bati_habitable,EUR,estrangeiro,69,5.86,41.10472,-8.61152,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0084,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T3,apartment,3,73,147959,2027,bati_habitable,EUR,nacional,48,5.13,41.11448,-8.62339,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0085,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T3,apartment,3,137,284286,2075,bati_habitable,EUR,nacional,40,5.55,41.11915,-8.59282,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0086,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T1,apartment,1,55,123543,2246,bati_habitable,EUR,nacional,107,5.14,41.1479,-8.6214,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0087,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,79,193207,2446,bati_habitable,EUR,nacional,78,3.81,41.11946,-8.6087,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0088,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,92,184496,2005,bati_habitable,EUR,nacional,73,5.56,41.13306,-8.62439,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0089,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T1,apartment,1,57,126181,2214,bati_habitable,EUR,nacional,59,5.6,41.10196,-8.60219,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0090,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,77,211409,2746,bati_habitable,EUR,nacional,57,5.64,41.12517,-8.60741,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0091,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T1,apartment,1,57,109646,1924,bati_habitable,EUR,nacional,28,5.41,41.12178,-8.60097,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0092,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T1,apartment,1,67,165218,2466,bati_habitable,EUR,nacional,42,4.18,41.11473,-8.6244,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0093,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,85,270655,3184,bati_habitable,EUR,nacional,35,4.48,41.12709,-8.61965,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0094,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T3,apartment,3,123,397157,3229,bati_habitable,EUR,nacional,52,4.86,41.13964,-8.63291,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0095,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T4,apartment,4,131,269182,2055,bati_habitable,EUR,nacional,105,5.37,41.11865,-8.58917,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0096,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T4,apartment,4,124,329921,2661,bati_habitable,EUR,nacional,65,4.71,41.14815,-8.6008,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0097,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T4,apartment,4,145,374866,2585,bati_habitable,EUR,nacional,45,5.06,41.12201,-8.63117,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0098,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,88,162826,1850,bati_habitable,EUR,nacional,69,4.99,41.10681,-8.60629,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0099,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T3,apartment,3,112,252169,2252,bati_habitable,EUR,nacional,70,4.78,41.10765,-8.61281,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0100,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T3,apartment,3,103,202391,1965,bati_habitable,EUR,nacional,60,5.14,41.13967,-8.60397,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0101,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T1,apartment,1,49,125005,2551,bati_habitable,EUR,nacional,98,4.21,41.10231,-8.61585,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0102,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,58,100488,1733,bati_habitable,EUR,nacional,122,4.77,41.13604,-8.61898,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0103,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T4,apartment,4,124,381662,3078,bati_habitable,EUR,estrangeiro,48,5.17,41.11948,-8.65472,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0104,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T4,apartment,4,99,204350,2064,bati_habitable,EUR,nacional,77,5.99,41.10832,-8.60646,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0105,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T3,apartment,3,128,347114,2712,bati_habitable,EUR,nacional,120,5.02,41.14246,-8.59713,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0106,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,69,112510,1631,bati_habitable,EUR,nacional,77,4.56,41.12132,-8.63057,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0107,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T4,apartment,4,191,383944,2010,bati_habitable,EUR,nacional,181,5.04,41.11977,-8.62221,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0108,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T1,apartment,1,58,144843,2497,bati_habitable,EUR,nacional,117,5.21,41.1161,-8.59351,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0109,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,67,140574,2098,bati_habitable,EUR,estrangeiro,119,5.92,41.12533,-8.60168,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0110,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T3,apartment,3,138,372328,2698,bati_habitable,EUR,nacional,53,4.01,41.12933,-8.61285,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0111,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T3,apartment,3,103,210193,2041,bati_habitable,EUR,nacional,62,5.67,41.15424,-8.61846,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0112,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,69,147636,2140,bati_habitable,EUR,nacional,85,5.12,41.11746,-8.58145,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0113,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,90,237473,2639,bati_habitable,EUR,nacional,125,6.11,41.1387,-8.61734,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0114,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,95,192965,2031,bati_habitable,EUR,nacional,66,4.45,41.11933,-8.60113,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0115,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T1,apartment,1,45,97544,2168,bati_habitable,EUR,nacional,72,4.51,41.12136,-8.61924,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0116,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T3,apartment,3,113,208180,1842,bati_habitable,EUR,nacional,69,3.8,41.12978,-8.60277,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0117,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,70,151394,2163,bati_habitable,EUR,estrangeiro,80,5.4,41.12413,-8.62192,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0118,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,78,121604,1559,bati_habitable,EUR,nacional,122,4.51,41.12629,-8.60681,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0119,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,95,235779,2482,bati_habitable,EUR,nacional,39,5.45,41.11404,-8.59811,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0120,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,86,219797,2556,bati_habitable,EUR,nacional,56,3.45,41.11779,-8.62774,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0121,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T1,apartment,1,49,100804,2057,bati_habitable,EUR,nacional,101,5.02,41.1275,-8.61795,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0122,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,66,139754,2117,bati_habitable,EUR,nacional,50,5.72,41.10293,-8.63066,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0123,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T1,apartment,1,67,201318,3005,bati_habitable,EUR,nacional,98,6.17,41.12372,-8.60446,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0124,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,105,204198,1945,bati_habitable,EUR,nacional,64,5.55,41.11419,-8.61015,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0125,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T3,apartment,3,119,374835,3150,bati_habitable,EUR,nacional,112,4.48,41.14369,-8.62346,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0126,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,71,189628,2671,bati_habitable,EUR,nacional,124,7.02,41.14949,-8.62631,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0127,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,84,151577,1804,bati_habitable,EUR,nacional,53,4.9,41.13222,-8.61155,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0128,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T3,apartment,3,122,243641,1997,bati_habitable,EUR,nacional,85,5.54,41.11866,-8.59633,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0129,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T3,apartment,3,114,281834,2472,bati_habitable,EUR,nacional,100,4.72,41.11375,-8.62163,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0130,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,87,236094,2714,bati_habitable,EUR,nacional,125,5.97,41.13639,-8.62872,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0131,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,106,339949,3207,bati_habitable,EUR,nacional,103,5.68,41.10723,-8.60785,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0132,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,67,158254,2362,bati_habitable,EUR,nacional,81,4.72,41.12936,-8.61975,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0133,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,103,287637,2793,bati_habitable,EUR,estrangeiro,105,4.42,41.13499,-8.58522,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0134,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T1,apartment,1,66,174941,2651,bati_habitable,EUR,estrangeiro,77,5.98,41.11976,-8.62922,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0135,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,61,227430,3728,bati_habitable,EUR,nacional,129,4.81,41.11622,-8.62418,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0136,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,61,120048,1968,bati_habitable,EUR,nacional,62,4.98,41.12562,-8.5961,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0137,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,76,190601,2508,bati_habitable,EUR,nacional,56,6.2,41.12734,-8.60191,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0138,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T1,apartment,1,56,61639,1101,bati_habitable,EUR,nacional,54,5.8,41.13008,-8.61513,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0139,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,88,175322,1992,bati_habitable,EUR,nacional,34,3.53,41.14343,-8.60338,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0140,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,70,132247,1889,bati_habitable,EUR,nacional,73,4.66,41.1178,-8.62152,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0141,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T3,apartment,3,102,214935,2107,bati_habitable,EUR,nacional,172,4.97,41.11411,-8.60857,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0142,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,74,178431,2411,bati_habitable,EUR,nacional,65,5.2,41.14124,-8.60939,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0143,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T3,apartment,3,132,323740,2453,bati_habitable,EUR,nacional,83,5.32,41.09402,-8.60712,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0144,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T1,apartment,1,54,91719,1698,bati_habitable,EUR,estrangeiro,63,5.55,41.11961,-8.62334,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0145,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,70,177122,2530,bati_habitable,EUR,nacional,122,4.97,41.11487,-8.63343,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0146,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,62,113147,1825,bati_habitable,EUR,nacional,81,4.81,41.14422,-8.62849,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0147,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,107,258758,2418,bati_habitable,EUR,nacional,45,5.21,41.14233,-8.62955,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0148,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,80,205247,2566,bati_habitable,EUR,nacional,105,4.4,41.1305,-8.629,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0149,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,105,238614,2273,bati_habitable,EUR,nacional,60,4.57,41.10199,-8.60654,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0150,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T3,apartment,3,141,326128,2313,bati_habitable,EUR,nacional,60,4.11,41.11503,-8.60703,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0151,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T1,apartment,1,55,122236,2222,bati_habitable,EUR,nacional,32,4.94,41.14267,-8.61392,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0152,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,75,220873,2945,bati_habitable,EUR,nacional,71,5.13,41.14747,-8.61062,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0153,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,68,107814,1586,bati_habitable,EUR,nacional,69,4.58,41.12755,-8.58531,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0154,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T3,apartment,3,91,256026,2813,bati_habitable,EUR,estrangeiro,47,5.07,41.11877,-8.59832,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0155,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T1,apartment,1,58,134877,2325,bati_habitable,EUR,nacional,100,4.78,41.12187,-8.6205,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0156,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T2,apartment,2,84,149587,1781,bati_habitable,EUR,nacional,100,5.85,41.1425,-8.63133,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0157,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T3,apartment,3,87,148960,1712,bati_habitable,EUR,nacional,96,5.76,41.08616,-8.6087,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-arcozelo-0158,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T3,apartment,3,136,530349,3900,bati_habitable,EUR,nacional,107,5.02,41.10567,-8.62908,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
